,timestamp,length,highest layer,dest_ip,query_len,src_port
2882,1521397361.306561,324,DNS,162.212.156.148,253,43917
2883,1521397361.322439,329,DNS,10.0.2.15,253,53
2884,1521397361.322507,324,DNS,162.212.156.148,253,43917
2885,1521397361.336646,329,DNS,10.0.2.15,253,53
2886,1521397361.33674,324,DNS,162.212.156.148,253,43917
2887,1521397361.350994,329,DNS,10.0.2.15,253,53
2888,1521397361.351082,324,DNS,162.212.156.148,253,43917
2889,1521397361.365115,329,DNS,10.0.2.15,253,53
2890,1521397361.365167,324,DNS,162.212.156.148,253,43917
2891,1521397361.378374,329,DNS,10.0.2.15,253,53
2892,1521397361.378433,225,DNS,162.212.156.148,154,43917
2893,1521397361.395758,292,DNS,10.0.2.15,154,53
2894,1521397361.395965,324,DNS,162.212.156.148,253,43917
2895,1521397361.410553,329,DNS,10.0.2.15,253,53
2896,1521397361.410629,324,DNS,162.212.156.148,253,43917
2897,1521397361.424691,329,DNS,10.0.2.15,253,53
2898,1521397361.424745,324,DNS,162.212.156.148,253,43917
2899,1521397361.438957,329,DNS,10.0.2.15,253,53
2900,1521397361.439035,324,DNS,162.212.156.148,253,43917
2901,1521397361.453027,329,DNS,10.0.2.15,253,53
2902,1521397361.453122,324,DNS,162.212.156.148,253,43917
2903,1521397361.466797,329,DNS,10.0.2.15,253,53
2904,1521397361.466862,225,DNS,162.212.156.148,154,43917
2905,1521397361.481623,292,DNS,10.0.2.15,154,53
2906,1521397361.481824,324,DNS,162.212.156.148,253,43917
2907,1521397361.498696,329,DNS,10.0.2.15,253,53
2908,1521397361.498759,324,DNS,162.212.156.148,253,43917
2909,1521397361.513128,329,DNS,10.0.2.15,253,53
2910,1521397361.513183,324,DNS,162.212.156.148,253,43917
2911,1521397361.526881,329,DNS,10.0.2.15,253,53
2912,1521397361.526944,324,DNS,162.212.156.148,253,43917
2913,1521397361.541605,329,DNS,10.0.2.15,253,53
2914,1521397361.54167,324,DNS,162.212.156.148,253,43917
2915,1521397361.556097,329,DNS,10.0.2.15,253,53
2916,1521397361.556175,225,DNS,162.212.156.148,154,43917
2917,1521397361.578373,292,DNS,10.0.2.15,154,53
2918,1521397361.578573,324,DNS,162.212.156.148,253,43917
2919,1521397361.592177,329,DNS,10.0.2.15,253,53
2920,1521397361.592239,324,DNS,162.212.156.148,253,43917
2921,1521397361.606167,329,DNS,10.0.2.15,253,53
2922,1521397361.606265,324,DNS,162.212.156.148,253,43917
2923,1521397361.621233,329,DNS,10.0.2.15,253,53
2924,1521397361.621295,324,DNS,162.212.156.148,253,43917
2925,1521397361.63582,329,DNS,10.0.2.15,253,53
2926,1521397361.635888,324,DNS,162.212.156.148,253,43917
2927,1521397361.650524,329,DNS,10.0.2.15,253,53
2928,1521397361.650623,225,DNS,162.212.156.148,154,43917
2929,1521397361.667433,292,DNS,10.0.2.15,154,53
2930,1521397361.667752,324,DNS,162.212.156.148,253,43917
2931,1521397361.682612,329,DNS,10.0.2.15,253,53
2932,1521397361.682733,324,DNS,162.212.156.148,253,43917
2933,1521397361.699215,329,DNS,10.0.2.15,253,53
2934,1521397361.699302,324,DNS,162.212.156.148,253,43917
2935,1521397361.714122,329,DNS,10.0.2.15,253,53
2936,1521397361.71423,324,DNS,162.212.156.148,253,43917
2937,1521397361.729404,329,DNS,10.0.2.15,253,53
2938,1521397361.729468,324,DNS,162.212.156.148,253,43917
2939,1521397361.744619,329,DNS,10.0.2.15,253,53
2940,1521397361.744693,225,DNS,162.212.156.148,154,43917
2941,1521397361.75918,331,DNS,10.0.2.15,154,53
2942,1521397361.75945,324,DNS,162.212.156.148,253,43917
2943,1521397361.773944,391,DNS,10.0.2.15,253,53
2944,1521397361.774046,324,DNS,162.212.156.148,253,43917
2945,1521397361.790226,329,DNS,10.0.2.15,253,53
2946,1521397361.790349,324,DNS,162.212.156.148,253,43917
2947,1521397361.80362,329,DNS,10.0.2.15,253,53
2948,1521397361.803715,324,DNS,162.212.156.148,253,43917
2949,1521397361.818702,329,DNS,10.0.2.15,253,53
2950,1521397361.818802,324,DNS,162.212.156.148,253,43917
2951,1521397361.832452,329,DNS,10.0.2.15,253,53
2952,1521397361.832513,225,DNS,162.212.156.148,154,43917
2953,1521397361.850546,292,DNS,10.0.2.15,154,53
2954,1521397361.850754,324,DNS,162.212.156.148,253,43917
2955,1521397361.864676,329,DNS,10.0.2.15,253,53
2956,1521397361.864733,324,DNS,162.212.156.148,253,43917
2957,1521397361.878854,329,DNS,10.0.2.15,253,53
2958,1521397361.878919,324,DNS,162.212.156.148,253,43917
2959,1521397361.893037,329,DNS,10.0.2.15,253,53
2960,1521397361.893098,324,DNS,162.212.156.148,253,43917
2961,1521397361.915678,329,DNS,10.0.2.15,253,53
2962,1521397361.915755,324,DNS,162.212.156.148,253,43917
2963,1521397361.929575,329,DNS,10.0.2.15,253,53
2964,1521397361.929632,225,DNS,162.212.156.148,154,43917
2965,1521397361.949512,292,DNS,10.0.2.15,154,53
2966,1521397361.949712,324,DNS,162.212.156.148,253,43917
2967,1521397361.964994,329,DNS,10.0.2.15,253,53
2968,1521397361.965058,324,DNS,162.212.156.148,253,43917
2969,1521397361.978045,329,DNS,10.0.2.15,253,53
2970,1521397361.97817,324,DNS,162.212.156.148,253,43917
2971,1521397361.998735,329,DNS,10.0.2.15,253,53
2972,1521397361.998801,324,DNS,162.212.156.148,253,43917
2973,1521397362.013777,329,DNS,10.0.2.15,253,53
2974,1521397362.013839,324,DNS,162.212.156.148,253,43917
2975,1521397362.032734,329,DNS,10.0.2.15,253,53
2976,1521397362.032794,225,DNS,162.212.156.148,154,43917
2977,1521397362.046884,292,DNS,10.0.2.15,154,53
2978,1521397362.047219,324,DNS,162.212.156.148,253,43917
2979,1521397362.060905,329,DNS,10.0.2.15,253,53
2980,1521397362.060969,324,DNS,162.212.156.148,253,43917
2981,1521397362.076082,329,DNS,10.0.2.15,253,53
2982,1521397362.076143,324,DNS,162.212.156.148,253,43917
2983,1521397362.089278,329,DNS,10.0.2.15,253,53
2984,1521397362.089345,324,DNS,162.212.156.148,253,43917
2985,1521397362.103143,329,DNS,10.0.2.15,253,53
2986,1521397362.10321,324,DNS,162.212.156.148,253,43917
2987,1521397362.117843,329,DNS,10.0.2.15,253,53
2988,1521397362.117898,225,DNS,162.212.156.148,154,43917
2989,1521397362.132384,292,DNS,10.0.2.15,154,53
2990,1521397362.132584,324,DNS,162.212.156.148,253,43917
2991,1521397362.147287,329,DNS,10.0.2.15,253,53
2992,1521397362.147355,324,DNS,162.212.156.148,253,43917
2993,1521397362.161098,329,DNS,10.0.2.15,253,53
2994,1521397362.161212,324,DNS,162.212.156.148,253,43917
2995,1521397362.175928,329,DNS,10.0.2.15,253,53
2996,1521397362.176008,324,DNS,162.212.156.148,253,43917
2997,1521397362.18966,329,DNS,10.0.2.15,253,53
2998,1521397362.189722,324,DNS,162.212.156.148,253,43917
2999,1521397362.204178,329,DNS,10.0.2.15,253,53
3000,1521397362.20424,225,DNS,162.212.156.148,154,43917
3001,1521397362.251034,292,DNS,10.0.2.15,154,53
3002,1521397362.251242,324,DNS,162.212.156.148,253,43917
3003,1521397362.265437,329,DNS,10.0.2.15,253,53
3004,1521397362.265505,324,DNS,162.212.156.148,253,43917
3005,1521397362.278588,329,DNS,10.0.2.15,253,53
3006,1521397362.27865,324,DNS,162.212.156.148,253,43917
3007,1521397362.292094,329,DNS,10.0.2.15,253,53
3008,1521397362.292207,324,DNS,162.212.156.148,253,43917
3009,1521397362.305565,329,DNS,10.0.2.15,253,53
3010,1521397362.305624,324,DNS,162.212.156.148,253,43917
3011,1521397362.319195,329,DNS,10.0.2.15,253,53
3012,1521397362.319295,225,DNS,162.212.156.148,154,43917
3013,1521397362.345916,292,DNS,10.0.2.15,154,53
3014,1521397362.346133,324,DNS,162.212.156.148,253,43917
3015,1521397362.359793,329,DNS,10.0.2.15,253,53
3016,1521397362.359872,324,DNS,162.212.156.148,253,43917
3017,1521397362.375776,329,DNS,10.0.2.15,253,53
3018,1521397362.375845,324,DNS,162.212.156.148,253,43917
3019,1521397362.391241,329,DNS,10.0.2.15,253,53
3020,1521397362.391328,324,DNS,162.212.156.148,253,43917
3021,1521397362.404623,329,DNS,10.0.2.15,253,53
3022,1521397362.404683,324,DNS,162.212.156.148,253,43917
3023,1521397362.418118,329,DNS,10.0.2.15,253,53
3024,1521397362.418256,225,DNS,162.212.156.148,154,43917
3025,1521397362.43335,292,DNS,10.0.2.15,154,53
3026,1521397362.433665,324,DNS,162.212.156.148,253,43917
3027,1521397362.447994,329,DNS,10.0.2.15,253,53
3028,1521397362.448102,324,DNS,162.212.156.148,253,43917
3029,1521397362.46383,329,DNS,10.0.2.15,253,53
3030,1521397362.463918,324,DNS,162.212.156.148,253,43917
3031,1521397362.477717,329,DNS,10.0.2.15,253,53
3032,1521397362.477781,324,DNS,162.212.156.148,253,43917
3033,1521397362.49132,329,DNS,10.0.2.15,253,53
3034,1521397362.491407,324,DNS,162.212.156.148,253,43917
3035,1521397362.505627,329,DNS,10.0.2.15,253,53
3036,1521397362.505757,225,DNS,162.212.156.148,154,43917
3037,1521397362.520843,292,DNS,10.0.2.15,154,53
3038,1521397362.521058,324,DNS,162.212.156.148,253,43917
3039,1521397362.535191,329,DNS,10.0.2.15,253,53
3040,1521397362.535248,324,DNS,162.212.156.148,253,43917
3041,1521397362.585125,329,DNS,10.0.2.15,253,53
3042,1521397362.585185,324,DNS,162.212.156.148,253,43917
3043,1521397362.602595,329,DNS,10.0.2.15,253,53
3044,1521397362.602664,324,DNS,162.212.156.148,253,43917
3045,1521397362.619033,329,DNS,10.0.2.15,253,53
3046,1521397362.619095,324,DNS,162.212.156.148,253,43917
3047,1521397362.636065,329,DNS,10.0.2.15,253,53
3048,1521397362.636172,225,DNS,162.212.156.148,154,43917
3049,1521397362.671392,230,DNS,10.0.2.15,154,53
3050,1521397362.671588,324,DNS,162.212.156.148,253,43917
3051,1521397362.684949,329,DNS,10.0.2.15,253,53
3052,1521397362.685017,324,DNS,162.212.156.148,253,43917
3053,1521397362.699417,391,DNS,10.0.2.15,253,53
3054,1521397362.699502,324,DNS,162.212.156.148,253,43917
3055,1521397362.714685,329,DNS,10.0.2.15,253,53
3056,1521397362.714744,324,DNS,162.212.156.148,253,43917
3057,1521397362.72801,329,DNS,10.0.2.15,253,53
3058,1521397362.728093,324,DNS,162.212.156.148,253,43917
3059,1521397362.743918,329,DNS,10.0.2.15,253,53
3060,1521397362.743995,225,DNS,162.212.156.148,154,43917
3061,1521397362.780133,230,DNS,10.0.2.15,154,53
3062,1521397362.780319,324,DNS,162.212.156.148,253,43917
3063,1521397362.794734,329,DNS,10.0.2.15,253,53
3064,1521397362.794797,324,DNS,162.212.156.148,253,43917
3065,1521397362.808307,391,DNS,10.0.2.15,253,53
3066,1521397362.808384,324,DNS,162.212.156.148,253,43917
3067,1521397362.82225,329,DNS,10.0.2.15,253,53
3068,1521397362.822346,324,DNS,162.212.156.148,253,43917
3069,1521397362.83774,329,DNS,10.0.2.15,253,53
3070,1521397362.837798,324,DNS,162.212.156.148,253,43917
3071,1521397362.851682,329,DNS,10.0.2.15,253,53
3072,1521397362.85175,225,DNS,162.212.156.148,154,43917
3073,1521397362.887632,230,DNS,10.0.2.15,154,53
3074,1521397362.887838,324,DNS,162.212.156.148,253,43917
3075,1521397362.901307,329,DNS,10.0.2.15,253,53
3076,1521397362.901401,324,DNS,162.212.156.148,253,43917
3077,1521397362.915854,391,DNS,10.0.2.15,253,53
3078,1521397362.916082,324,DNS,162.212.156.148,253,43917
3079,1521397362.930291,329,DNS,10.0.2.15,253,53
3080,1521397362.930352,324,DNS,162.212.156.148,253,43917
3081,1521397362.948667,329,DNS,10.0.2.15,253,53
3082,1521397362.948734,324,DNS,162.212.156.148,253,43917
3083,1521397362.96322,329,DNS,10.0.2.15,253,53
3084,1521397362.963284,225,DNS,162.212.156.148,154,43917
3085,1521397362.997553,230,DNS,10.0.2.15,154,53
3086,1521397362.99774,324,DNS,162.212.156.148,253,43917
3087,1521397363.013425,329,DNS,10.0.2.15,253,53
3088,1521397363.013484,324,DNS,162.212.156.148,253,43917
3089,1521397363.033043,391,DNS,10.0.2.15,253,53
3090,1521397363.03312,324,DNS,162.212.156.148,253,43917
3091,1521397363.051067,329,DNS,10.0.2.15,253,53
3092,1521397363.051126,324,DNS,162.212.156.148,253,43917
3093,1521397363.066294,329,DNS,10.0.2.15,253,53
3094,1521397363.066355,324,DNS,162.212.156.148,253,43917
3095,1521397363.080884,329,DNS,10.0.2.15,253,53
3096,1521397363.080944,225,DNS,162.212.156.148,154,43917
3097,1521397363.114917,230,DNS,10.0.2.15,154,53
3098,1521397363.115099,324,DNS,162.212.156.148,253,43917
3099,1521397363.128858,329,DNS,10.0.2.15,253,53
3100,1521397363.128937,324,DNS,162.212.156.148,253,43917
3101,1521397363.142453,392,DNS,10.0.2.15,253,53
3102,1521397363.142591,324,DNS,162.212.156.148,253,43917
3103,1521397363.156671,329,DNS,10.0.2.15,253,53
3104,1521397363.156784,324,DNS,162.212.156.148,253,43917
3105,1521397363.1712,329,DNS,10.0.2.15,253,53
3106,1521397363.171258,324,DNS,162.212.156.148,253,43917
3107,1521397363.19437,329,DNS,10.0.2.15,253,53
3108,1521397363.19445,225,DNS,162.212.156.148,154,43917
3109,1521397363.229038,230,DNS,10.0.2.15,154,53
3110,1521397363.22923,324,DNS,162.212.156.148,253,43917
3111,1521397363.243623,329,DNS,10.0.2.15,253,53
3112,1521397363.243718,324,DNS,162.212.156.148,253,43917
3113,1521397363.257914,391,DNS,10.0.2.15,253,53
3114,1521397363.257993,324,DNS,162.212.156.148,253,43917
3115,1521397363.27437,329,DNS,10.0.2.15,253,53
3116,1521397363.274449,324,DNS,162.212.156.148,253,43917
3117,1521397363.289138,329,DNS,10.0.2.15,253,53
3118,1521397363.289214,324,DNS,162.212.156.148,253,43917
3119,1521397363.306603,329,DNS,10.0.2.15,253,53
3120,1521397363.306665,225,DNS,162.212.156.148,154,43917
3121,1521397363.321086,292,DNS,10.0.2.15,154,53
3122,1521397363.321302,324,DNS,162.212.156.148,253,43917
3123,1521397363.334824,329,DNS,10.0.2.15,253,53
3124,1521397363.334882,324,DNS,162.212.156.148,253,43917
3125,1521397363.349686,329,DNS,10.0.2.15,253,53
3126,1521397363.349742,324,DNS,162.212.156.148,253,43917
3127,1521397363.368073,329,DNS,10.0.2.15,253,53
3128,1521397363.368147,324,DNS,162.212.156.148,253,43917
3129,1521397363.38229,329,DNS,10.0.2.15,253,53
3130,1521397363.382405,324,DNS,162.212.156.148,253,43917
3131,1521397363.398673,329,DNS,10.0.2.15,253,53
3132,1521397363.39873,225,DNS,162.212.156.148,154,43917
3133,1521397363.434313,230,DNS,10.0.2.15,154,53
3134,1521397363.4345,324,DNS,162.212.156.148,253,43917
3135,1521397363.451464,391,DNS,10.0.2.15,253,53
3136,1521397363.451585,324,DNS,162.212.156.148,253,43917
3137,1521397363.464745,90,SSH,10.0.2.15,,
3138,1521397363.464935,90,SSH,10.0.2.2,,
3139,1521397363.465113,60,TCP,10.0.2.15,,
3140,1521397363.465826,329,DNS,10.0.2.15,253,53
3141,1521397363.465885,324,DNS,162.212.156.148,253,43917
3142,1521397363.480329,329,DNS,10.0.2.15,253,53
3143,1521397363.48039,324,DNS,162.212.156.148,253,43917
3144,1521397363.494809,329,DNS,10.0.2.15,253,53
3145,1521397363.494867,324,DNS,162.212.156.148,253,43917
3146,1521397363.509572,329,DNS,10.0.2.15,253,53
3147,1521397363.509632,225,DNS,162.212.156.148,154,43917
3148,1521397363.54873,230,DNS,10.0.2.15,154,53
3149,1521397363.548923,324,DNS,162.212.156.148,253,43917
3150,1521397363.564575,391,DNS,10.0.2.15,253,53
3151,1521397363.564648,324,DNS,162.212.156.148,253,43917
3152,1521397363.579177,329,DNS,10.0.2.15,253,53
3153,1521397363.579239,324,DNS,162.212.156.148,253,43917
3154,1521397363.592693,90,SSH,10.0.2.15,,
3155,1521397363.59286,90,SSH,10.0.2.2,,
3156,1521397363.592995,60,TCP,10.0.2.15,,
3157,1521397363.605813,329,DNS,10.0.2.15,253,53
3158,1521397363.605876,324,DNS,162.212.156.148,253,43917
3159,1521397363.621461,329,DNS,10.0.2.15,253,53
3160,1521397363.62152,324,DNS,162.212.156.148,253,43917
3161,1521397363.634833,329,DNS,10.0.2.15,253,53
3162,1521397363.634923,225,DNS,162.212.156.148,154,43917
3163,1521397363.650891,331,DNS,10.0.2.15,154,53
3164,1521397363.651091,324,DNS,162.212.156.148,253,43917
3165,1521397363.66625,329,DNS,10.0.2.15,253,53
3166,1521397363.666309,324,DNS,162.212.156.148,253,43917
3167,1521397363.680245,329,DNS,10.0.2.15,253,53
3168,1521397363.680306,324,DNS,162.212.156.148,253,43917
3169,1521397363.694497,329,DNS,10.0.2.15,253,53
3170,1521397363.694553,324,DNS,162.212.156.148,253,43917
3171,1521397363.709607,329,DNS,10.0.2.15,253,53
3172,1521397363.709663,324,DNS,162.212.156.148,253,43917
3173,1521397363.724408,329,DNS,10.0.2.15,253,53
3174,1521397363.724465,225,DNS,162.212.156.148,154,43917
3175,1521397363.73675,90,SSH,10.0.2.15,,
3176,1521397363.736948,90,SSH,10.0.2.2,,
3177,1521397363.737058,60,TCP,10.0.2.15,,
3178,1521397363.760826,230,DNS,10.0.2.15,154,53
3179,1521397363.761057,324,DNS,162.212.156.148,253,43917
3180,1521397363.775681,329,DNS,10.0.2.15,253,53
3181,1521397363.775818,324,DNS,162.212.156.148,253,43917
3182,1521397363.789513,391,DNS,10.0.2.15,253,53
3183,1521397363.789601,324,DNS,162.212.156.148,253,43917
3184,1521397363.803862,329,DNS,10.0.2.15,253,53
3185,1521397363.803965,324,DNS,162.212.156.148,253,43917
3186,1521397363.81864,329,DNS,10.0.2.15,253,53
3187,1521397363.818703,324,DNS,162.212.156.148,253,43917
3188,1521397363.847243,329,DNS,10.0.2.15,253,53
3189,1521397363.847327,225,DNS,162.212.156.148,154,43917
3190,1521397363.883329,230,DNS,10.0.2.15,154,53
3191,1521397363.883536,324,DNS,162.212.156.148,253,43917
3192,1521397363.896612,90,SSH,10.0.2.15,,
3193,1521397363.896797,90,SSH,10.0.2.2,,
3194,1521397363.896932,60,TCP,10.0.2.15,,
3195,1521397363.909506,391,DNS,10.0.2.15,253,53
3196,1521397363.909599,324,DNS,162.212.156.148,253,43917
3197,1521397363.925064,329,DNS,10.0.2.15,253,53
3198,1521397363.925128,324,DNS,162.212.156.148,253,43917
3199,1521397363.938753,329,DNS,10.0.2.15,253,53
3200,1521397363.938812,324,DNS,162.212.156.148,253,43917
3201,1521397363.953974,329,DNS,10.0.2.15,253,53
3202,1521397363.954032,324,DNS,162.212.156.148,253,43917
3203,1521397363.967483,329,DNS,10.0.2.15,253,53
3204,1521397363.967561,225,DNS,162.212.156.148,154,43917
3205,1521397364.002337,230,DNS,10.0.2.15,154,53
3206,1521397364.002546,324,DNS,162.212.156.148,253,43917
3207,1521397364.019503,329,DNS,10.0.2.15,253,53
3208,1521397364.019562,324,DNS,162.212.156.148,253,43917
3209,1521397364.024705,90,SSH,10.0.2.15,,
3210,1521397364.024874,90,SSH,10.0.2.2,,
3211,1521397364.025009,60,TCP,10.0.2.15,,
3212,1521397364.033604,391,DNS,10.0.2.15,253,53
3213,1521397364.033688,324,DNS,162.212.156.148,253,43917
3214,1521397364.047394,329,DNS,10.0.2.15,253,53
3215,1521397364.047457,324,DNS,162.212.156.148,253,43917
3216,1521397364.061314,329,DNS,10.0.2.15,253,53
3217,1521397364.06139,324,DNS,162.212.156.148,253,43917
3218,1521397364.075483,329,DNS,10.0.2.15,253,53
3219,1521397364.075546,225,DNS,162.212.156.148,154,43917
3220,1521397364.115493,230,DNS,10.0.2.15,154,53
3221,1521397364.115687,324,DNS,162.212.156.148,253,43917
3222,1521397364.129501,391,DNS,10.0.2.15,253,53
3223,1521397364.129576,324,DNS,162.212.156.148,253,43917
3224,1521397364.143805,329,DNS,10.0.2.15,253,53
3225,1521397364.143876,324,DNS,162.212.156.148,253,43917
3226,1521397364.158974,329,DNS,10.0.2.15,253,53
3227,1521397364.159104,324,DNS,162.212.156.148,253,43917
3228,1521397364.173997,329,DNS,10.0.2.15,253,53
3229,1521397364.174056,324,DNS,162.212.156.148,253,43917
3230,1521397364.187856,329,DNS,10.0.2.15,253,53
3231,1521397364.187946,225,DNS,162.212.156.148,154,43917
3232,1521397364.223036,230,DNS,10.0.2.15,154,53
3233,1521397364.223222,324,DNS,162.212.156.148,253,43917
3234,1521397364.233275,90,SSH,10.0.2.15,,
3235,1521397364.233451,90,SSH,10.0.2.2,,
3236,1521397364.233587,60,TCP,10.0.2.15,,
3237,1521397364.237925,329,DNS,10.0.2.15,253,53
3238,1521397364.237988,324,DNS,162.212.156.148,253,43917
3239,1521397364.252132,391,DNS,10.0.2.15,253,53
3240,1521397364.25221,324,DNS,162.212.156.148,253,43917
3241,1521397364.267599,329,DNS,10.0.2.15,253,53
3242,1521397364.267668,324,DNS,162.212.156.148,253,43917
3243,1521397364.28127,329,DNS,10.0.2.15,253,53
3244,1521397364.281424,324,DNS,162.212.156.148,253,43917
3245,1521397364.29737,329,DNS,10.0.2.15,253,53
3246,1521397364.297459,225,DNS,162.212.156.148,154,43917
3247,1521397364.32972,90,SSH,10.0.2.15,,
3248,1521397364.329959,90,SSH,10.0.2.2,,
3249,1521397364.330106,60,TCP,10.0.2.15,,
3250,1521397364.332825,230,DNS,10.0.2.15,154,53
3251,1521397364.333029,324,DNS,162.212.156.148,253,43917
3252,1521397364.350037,329,DNS,10.0.2.15,253,53
3253,1521397364.35011,324,DNS,162.212.156.148,253,43917
3254,1521397364.365055,391,DNS,10.0.2.15,253,53
3255,1521397364.365141,324,DNS,162.212.156.148,253,43917
3256,1521397364.379316,329,DNS,10.0.2.15,253,53
3257,1521397364.379376,324,DNS,162.212.156.148,253,43917
3258,1521397364.393636,329,DNS,10.0.2.15,253,53
3259,1521397364.393697,324,DNS,162.212.156.148,253,43917
3260,1521397364.409419,329,DNS,10.0.2.15,253,53
3261,1521397364.409482,225,DNS,162.212.156.148,154,43917
3262,1521397364.454457,230,DNS,10.0.2.15,154,53
3263,1521397364.45466,324,DNS,162.212.156.148,253,43917
3264,1521397364.473129,391,DNS,10.0.2.15,253,53
3265,1521397364.473204,324,DNS,162.212.156.148,253,43917
3266,1521397364.489139,329,DNS,10.0.2.15,253,53
3267,1521397364.48921,324,DNS,162.212.156.148,253,43917
3268,1521397364.504621,329,DNS,10.0.2.15,253,53
3269,1521397364.504681,324,DNS,162.212.156.148,253,43917
3270,1521397364.519134,329,DNS,10.0.2.15,253,53
3271,1521397364.519255,324,DNS,162.212.156.148,253,43917
3272,1521397364.53303,329,DNS,10.0.2.15,253,53
3273,1521397364.533085,225,DNS,162.212.156.148,154,43917
3274,1521397364.568458,230,DNS,10.0.2.15,154,53
3275,1521397364.56873,324,DNS,162.212.156.148,253,43917
3276,1521397364.569385,90,SSH,10.0.2.15,,
3277,1521397364.569557,90,SSH,10.0.2.2,,
3278,1521397364.569688,60,TCP,10.0.2.15,,
3279,1521397364.583402,329,DNS,10.0.2.15,253,53
3280,1521397364.583464,324,DNS,162.212.156.148,253,43917
3281,1521397364.598284,391,DNS,10.0.2.15,253,53
3282,1521397364.598361,324,DNS,162.212.156.148,253,43917
3283,1521397364.61188,329,DNS,10.0.2.15,253,53
3284,1521397364.611973,324,DNS,162.212.156.148,253,43917
3285,1521397364.625336,329,DNS,10.0.2.15,253,53
3286,1521397364.625393,324,DNS,162.212.156.148,253,43917
3287,1521397364.640211,329,DNS,10.0.2.15,253,53
3288,1521397364.64032,225,DNS,162.212.156.148,154,43917
3289,1521397364.678181,230,DNS,10.0.2.15,154,53
3290,1521397364.678416,324,DNS,162.212.156.148,253,43917
3291,1521397364.693413,329,DNS,10.0.2.15,253,53
3292,1521397364.693477,324,DNS,162.212.156.148,253,43917
3293,1521397364.707642,391,DNS,10.0.2.15,253,53
3294,1521397364.707721,324,DNS,162.212.156.148,253,43917
3295,1521397364.721473,329,DNS,10.0.2.15,253,53
3296,1521397364.721532,324,DNS,162.212.156.148,253,43917
3297,1521397364.73605,329,DNS,10.0.2.15,253,53
3298,1521397364.736107,324,DNS,162.212.156.148,253,43917
3299,1521397364.749764,329,DNS,10.0.2.15,253,53
3300,1521397364.749823,225,DNS,162.212.156.148,154,43917
3301,1521397364.77718,90,SSH,10.0.2.15,,
3302,1521397364.777383,90,SSH,10.0.2.2,,
3303,1521397364.777542,60,TCP,10.0.2.15,,
3304,1521397364.785391,230,DNS,10.0.2.15,154,53
3305,1521397364.785576,324,DNS,162.212.156.148,253,43917
3306,1521397364.801615,329,DNS,10.0.2.15,253,53
3307,1521397364.801671,324,DNS,162.212.156.148,253,43917
3308,1521397364.817757,392,DNS,10.0.2.15,253,53
3309,1521397364.817954,324,DNS,162.212.156.148,253,43917
3310,1521397364.83194,329,DNS,10.0.2.15,253,53
3311,1521397364.832021,324,DNS,162.212.156.148,253,43917
3312,1521397364.845751,329,DNS,10.0.2.15,253,53
3313,1521397364.84582,324,DNS,162.212.156.148,253,43917
3314,1521397364.863444,329,DNS,10.0.2.15,253,53
3315,1521397364.863519,225,DNS,162.212.156.148,154,43917
3316,1521397364.897891,230,DNS,10.0.2.15,154,53
3317,1521397364.898079,324,DNS,162.212.156.148,253,43917
3318,1521397364.911739,329,DNS,10.0.2.15,253,53
3319,1521397364.911869,324,DNS,162.212.156.148,253,43917
3320,1521397364.945926,391,DNS,10.0.2.15,253,53
3321,1521397364.946111,324,DNS,162.212.156.148,253,43917
3322,1521397364.959685,329,DNS,10.0.2.15,253,53
3323,1521397364.959742,324,DNS,162.212.156.148,253,43917
3324,1521397364.97337,329,DNS,10.0.2.15,253,53
3325,1521397364.97344,324,DNS,162.212.156.148,253,43917
3326,1521397364.985382,90,SSH,10.0.2.15,,
3327,1521397364.985559,90,SSH,10.0.2.2,,
3328,1521397364.985692,60,TCP,10.0.2.15,,
3329,1521397364.986432,329,DNS,10.0.2.15,253,53
3330,1521397364.986499,225,DNS,162.212.156.148,154,43917
3331,1521397365.020261,230,DNS,10.0.2.15,154,53
3332,1521397365.020464,324,DNS,162.212.156.148,253,43917
3333,1521397365.035715,329,DNS,10.0.2.15,253,53
3334,1521397365.035795,324,DNS,162.212.156.148,253,43917
3335,1521397365.050603,391,DNS,10.0.2.15,253,53
3336,1521397365.050696,324,DNS,162.212.156.148,253,43917
3337,1521397365.064242,329,DNS,10.0.2.15,253,53
3338,1521397365.064305,324,DNS,162.212.156.148,253,43917
3339,1521397365.080633,329,DNS,10.0.2.15,253,53
3340,1521397365.0807,324,DNS,162.212.156.148,253,43917
3341,1521397365.095028,329,DNS,10.0.2.15,253,53
3342,1521397365.095082,225,DNS,162.212.156.148,154,43917
3343,1521397365.138497,230,DNS,10.0.2.15,154,53
3344,1521397365.138698,324,DNS,162.212.156.148,253,43917
3345,1521397365.152848,329,DNS,10.0.2.15,253,53
3346,1521397365.152912,324,DNS,162.212.156.148,253,43917
3347,1521397365.167338,391,DNS,10.0.2.15,253,53
3348,1521397365.167415,324,DNS,162.212.156.148,253,43917
3349,1521397365.182898,329,DNS,10.0.2.15,253,53
3350,1521397365.182964,324,DNS,162.212.156.148,253,43917
3351,1521397365.193297,90,SSH,10.0.2.15,,
3352,1521397365.193518,90,SSH,10.0.2.2,,
3353,1521397365.193655,60,TCP,10.0.2.15,,
3354,1521397365.198059,329,DNS,10.0.2.15,253,53
3355,1521397365.198138,324,DNS,162.212.156.148,253,43917
3356,1521397365.246839,329,DNS,10.0.2.15,253,53
3357,1521397365.246907,225,DNS,162.212.156.148,154,43917
